"uuid","Fully specified name:fr","Fully specified name:en","Data class","Data type","Same as mappings","_version:1","_order:1150"
"c8b0f592-1087-43a6-b061-677209382ff9","Anomalie endocrinienne et métabolique après un acte à visée diagnostique et thérapeutique, sans précision","Postprocedural endocrine and metabolic disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:E89.9",,
"762c367d-8494-4bbc-9d31-4d36eeabfca1","*Démence de la maladie d'Alzheimer, à début précoce (G30.0†)","*Dementia in Alzheimer disease with early onset (G30.0†)","Diagnosis","N/A","ICD 10 - WHO:F00.0",,
"d89ba7d7-7314-4aea-b345-1ff419008130","*Démence de la maladie d'Alzheimer, à début tardif (G30.1†)","*Dementia in Alzheimer disease with late onset (G30.1†)","Diagnosis","N/A","ICD 10 - WHO:F00.1",,
"f235b93d-8908-4575-8fb3-246b10a0cb28","*Démence de la maladie d'Alzheimer, forme atypique ou mixte (G30.8†)","*Dementia in Alzheimer disease, atypical or mixed type (G30.8†)","Diagnosis","N/A","ICD 10 - WHO:F00.2",,
"a5df96ec-97cc-449e-aeb9-788b66a37655","*Démence de la maladie d'Alzheimer, sans précision (G30.9†)","*Dementia in Alzheimer disease, unspecified (G30.9†)","Diagnosis","N/A","ICD 10 - WHO:F00.9",,
"ea9c688f-9522-48f8-a3ca-16c2a5a73d89","Démence vasculaire à début aigu","Vascular dementia of acute onset","Diagnosis","N/A","ICD 10 - WHO:F01.0",,
"64dccc40-f726-4b69-975c-93d52e0250b8","Démence vasculaire par infarctus multiples","Multi-infarct dementia","Diagnosis","N/A","ICD 10 - WHO:F01.1",,
"0eb63349-3d29-4e76-bdf9-1273835c080d","Démence vasculaire sous-corticale","Subcortical vascular dementia","Diagnosis","N/A","ICD 10 - WHO:F01.2",,
"a4b3ab73-97d4-4a28-95f9-b56d375271f5","Démence vasculaire mixte, corticale et sous-corticale","Mixed cortical and subcortical vascular dementia","Diagnosis","N/A","ICD 10 - WHO:F01.3",,
"f9587659-0b11-45fb-9b78-ee492c5a7cf0","Autres formes de démence vasculaire","Other vascular dementia","Diagnosis","N/A","ICD 10 - WHO:F01.8",,
"c8588962-2fee-48b3-bca9-1853496317a0","Démence vasculaire, sans précision","Vascular dementia, unspecified","Diagnosis","N/A","ICD 10 - WHO:F01.9",,
"bf23e259-7792-4d19-93b5-bacac743c88e","*Démence de la maladie de Pick (G31.0†)","*Dementia in Pick disease (G31.0†)","Diagnosis","N/A","ICD 10 - WHO:F02.0",,
"4da0847f-675f-43e3-b657-44275cec7cb0","*Démence de la maladie de Creutzfeldt-Jakob (A81.0†)","*Dementia in Creutzfeldt-Jakob disease (A81.0†)","Diagnosis","N/A","ICD 10 - WHO:F02.1",,
"e8cd505d-4e1e-4840-ac31-7556d810a38f","*Démence de la maladie de Huntington (G10†)","*Dementia in Huntington disease (G10†)","Diagnosis","N/A","ICD 10 - WHO:F02.2",,
"d5c270fb-5809-4ef8-8416-572df3843d69","*Démence de la maladie de Parkinson (G20†)","*Dementia in Parkinson disease (G20†)","Diagnosis","N/A","ICD 10 - WHO:F02.3",,
"9319453b-5e05-4c8d-83f9-413d65a7b1b2","*Démence de la maladie due au virus de l'immunodéficience humaine [VIH] (B22.0†)","*Dementia in human immunodeficiency virus [HIV] disease (B22.0†)","Diagnosis","N/A","ICD 10 - WHO:F02.4",,
"942e63a1-49c4-47ac-961b-6c507036e591","*Démence au cours d'autres maladies classées ailleurs","*Dementia in other specified diseases classified elsewhere","Diagnosis","N/A","ICD 10 - WHO:F02.8",,
"d85d5a65-7515-42ba-b63c-74af4ae8f442","Delirium non surajouté à une démence, ainsi décrit","Delirium not superimposed on dementia, so described","Diagnosis","N/A","ICD 10 - WHO:F05.0",,
"cd4937ea-eb86-4e27-b37d-c3818b7b6735","Delirium surajouté à une démence","Delirium superimposed on dementia","Diagnosis","N/A","ICD 10 - WHO:F05.1",,
"f72cd809-3694-4936-9d10-80f69e96eb9e","Autres formes de delirium","Other delirium","Diagnosis","N/A","ICD 10 - WHO:F05.8",,
"ea03e406-a1de-4bb3-ab0d-525662be3b74","Delirium, sans précision","Delirium, unspecified","Diagnosis","N/A","ICD 10 - WHO:F05.9",,
"e62a06bc-9f71-4de3-905d-f8477f00cb81","Etat hallucinatoire organique","Organic hallucinosis","Diagnosis","N/A","ICD 10 - WHO:F06.0",,
"acf35bd5-102b-4dbc-8504-4f2876d4f666","Catatonie organique","Organic catatonic disorder","Diagnosis","N/A","ICD 10 - WHO:F06.1",,
"27d2719f-b034-43af-b5df-8d77a474dbfa","Trouble délirant organique [d'allure schizophrénique]","Organic delusional [schizophrenia-like] disorder","Diagnosis","N/A","ICD 10 - WHO:F06.2",,
"3a314934-dc3f-45d7-8085-695dd701cdfb","Troubles organiques de l'humeur [affectifs]","Organic mood [affective] disorders","Diagnosis","N/A","ICD 10 - WHO:F06.3",,
"43c7876a-4da0-4483-a789-616886bc2303","Trouble anxieux organique","Organic anxiety disorder","Diagnosis","N/A","ICD 10 - WHO:F06.4",,
"1c43c4ae-d6a9-4614-8915-60c51b699416","Trouble dissociatif organique","Organic dissociative disorder","Diagnosis","N/A","ICD 10 - WHO:F06.5",,
"48d4626a-b1cb-4d35-89f7-a5eaaedf2c9d","Labilité [asthénie] émotionnelle organique","Organic emotionally labile [asthenic] disorder","Diagnosis","N/A","ICD 10 - WHO:F06.6",,
"2c3462a6-9aa3-41fb-b85e-0826f434da45","Trouble cognitif léger","Mild cognitive disorder","Diagnosis","N/A","ICD 10 - WHO:F06.7",,
"01962a3f-ee9c-436c-bde5-b9f3673139c8","Autres troubles mentaux précisés dus à une lésion cérébrale et un dysfonctionnement cérébral et à une affection physique","Other specified mental disorders due to brain damage and dysfunction and to physical disease","Diagnosis","N/A","ICD 10 - WHO:F06.8",,
"432df8b9-ff34-4d78-8d18-650fbf70aefc","Trouble mental sans précision, dû à une lésion cérébrale et un dysfonctionnement cérébral, et à une affection physique","Unspecified mental disorder due to brain damage and dysfunction and to physical disease","Diagnosis","N/A","ICD 10 - WHO:F06.9",,
"13947f4b-cf37-47a4-a695-c3ca9a06c8a7","Trouble organique de la personnalité","Organic personality disorder","Diagnosis","N/A","ICD 10 - WHO:F07.0",,
"22d2a131-e0f6-4056-8179-24bb1f054fec","Syndrome post-encéphalitique","Postencephalitic syndrome","Diagnosis","N/A","ICD 10 - WHO:F07.1",,
"59f8ec2d-c8e3-4feb-8f4c-7cee0d9de4f2","Syndrome post-commotionnel","Postconcussional syndrome","Diagnosis","N/A","ICD 10 - WHO:F07.2",,
"34e5db5a-148f-4632-bd15-446065aabeb5","Autres troubles organiques de la personnalité et du comportement dus à une affection, une lésion et un dysfonctionnement cérébraux","Other organic personality and behavioural disorders due to brain disease, damage and dysfunction","Diagnosis","N/A","ICD 10 - WHO:F07.8",,
"ae206729-4507-4785-b372-2b1975653f5d","Trouble organique de la personnalité et du comportement dû a une affection, une lésion et un dysfonctionnement cérébraux, sans précision","Unspecified organic personality and behavioural disorder due to brain disease, damage and dysfunction","Diagnosis","N/A","ICD 10 - WHO:F07.9",,
"e89ec9bb-4bb3-4fca-8d83-1bacdfbc3e9b","Schizophrénie paranoïde","Paranoid schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.0",,
"bf2435a3-32fd-4fa5-afc2-c276ee447241","Schizophrénie hébéphrénique","Hebephrenic schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.1",,
"378d8915-8f86-43a2-9c48-831dd317f090","Schizophrénie catatonique","Catatonic schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.2",,
"2e782107-a970-42c9-a7cf-bede4e0bced2","Schizophrénie indifférenciée","Undifferentiated schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.3",,
"825a0fee-d26b-4b04-9782-18a84fc3065b","Dépression post-schizophrénique","Post-schizophrenic depression","Diagnosis","N/A","ICD 10 - WHO:F20.4",,
"0877ae78-1f95-4c88-b27e-d06ddefe5b9d","Schizophrénie résiduelle","Residual schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.5",,
"54b303c8-993a-4750-8b7f-5b59b64bb34a","Schizophrénie simple","Simple schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.6",,
"628df0a3-9713-4151-a27f-49a59b5cccde","Autres formes de schizophrénie","Other schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F20.8",,
"8ae8121e-e3d7-479f-aa34-f0809d292637","Schizophrénie, sans précision","Schizophrenia, unspecified","Diagnosis","N/A","ICD 10 - WHO:F20.9",,
"354b3a73-50e2-4218-886a-b5d5493f5250","Trouble délirant","Delusional disorder","Diagnosis","N/A","ICD 10 - WHO:F22.0",,
"5c0556f0-30c8-4ec0-814c-28bf4e7ad471","Autres troubles délirants persistants","Other persistent delusional disorders","Diagnosis","N/A","ICD 10 - WHO:F22.8",,
"c325f2b3-d95f-4ab2-b2a4-e4cbf9d1b394","Trouble délirant persistant, sans précision","Persistent delusional disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F22.9",,
"9bad7b6a-8962-49a6-b0ec-cc728a30b39a","Trouble psychotique aigu polymorphe, sans symptômes schizophréniques","Acute polymorphic psychotic disorder without symptoms of schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F23.0",,
"48953f2b-2503-4b0a-b01e-f6fb83ddd462","Trouble psychotique aigu polymorphe avec symptômes schizophréniques","Acute polymorphic psychotic disorder with symptoms of schizophrenia","Diagnosis","N/A","ICD 10 - WHO:F23.1",,
"586c9e04-9492-4d1e-ab15-1a4cee8cdfd5","Trouble psychotique aigu d'allure schizophrénique","Acute schizophrenia-like psychotic disorder","Diagnosis","N/A","ICD 10 - WHO:F23.2",,
"4291b788-706e-48fc-b742-6a171cfd5ec2","Autre trouble psychotique aigu, essentiellement délirant","Other acute predominantly delusional psychotic disorders","Diagnosis","N/A","ICD 10 - WHO:F23.3",,
"071d2419-b766-4b5e-a2de-5da143916371","Autres troubles psychotiques aigus et transitoires","Other acute and transient psychotic disorders","Diagnosis","N/A","ICD 10 - WHO:F23.8",,
"942fb9e7-fcf8-423e-9710-dd7d3f647e38","Trouble psychotique aigu et transitoire, sans précision","Acute and transient psychotic disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F23.9",,
"a8f8e276-c169-4fbf-878c-de40db279bb9","Trouble schizo-affectif, type maniaque","Schizoaffective disorder, manic type","Diagnosis","N/A","ICD 10 - WHO:F25.0",,
"4265374b-0c94-4c37-9668-d13a7c20671f","Trouble schizo-affectif, type dépressif","Schizoaffective disorder, depressive type","Diagnosis","N/A","ICD 10 - WHO:F25.1",,
"869a17a9-d1c2-47a5-b70c-5b995fd80266","Trouble schizo-affectif, type mixte","Schizoaffective disorder, mixed type","Diagnosis","N/A","ICD 10 - WHO:F25.2",,
"424cd20f-fda5-467e-988f-7cd13311c395","Autres troubles schizo-affectifs","Other schizoaffective disorders","Diagnosis","N/A","ICD 10 - WHO:F25.8",,
"c0f78799-d500-4519-9ba1-f043e6cd5c4f","Trouble schizo-affectif, sans précision","Schizoaffective disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F25.9",,
"4ab1b002-593b-4eca-83ef-793f3a3caa48","Hypomanie","Hypomania","Diagnosis","N/A","ICD 10 - WHO:F30.0",,
"f9a6f635-f806-4a58-a6c5-c6fd95749e76","Manie sans symptômes psychotiques","Mania without psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F30.1",,
"de415abf-c19c-45dc-91f0-5a1c9eb28692","Manie avec symptômes psychotiques","Mania with psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F30.2",,
"8dfed5bd-fa20-4e9d-afd8-8fdab8ad12cf","Autres épisodes maniaques","Other manic episodes","Diagnosis","N/A","ICD 10 - WHO:F30.8",,
"54085d54-aa3b-4112-a192-226e7cb3c759","Episode maniaque, sans précision","Manic episode, unspecified","Diagnosis","N/A","ICD 10 - WHO:F30.9",,
"a7dbfcdc-8361-492e-88ed-dd7355fe6c9e","Trouble affectif bipolaire, épisode actuel hypomaniaque","Bipolar affective disorder, current episode hypomanic","Diagnosis","N/A","ICD 10 - WHO:F31.0",,
"a41a23e1-92e0-4c95-98f8-6d9e92deda5c","Trouble affectif bipolaire, épisode actuel maniaque sans symptômes psychotiques","Bipolar affective disorder, current episode manic without psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F31.1",,
"76982d3c-f8ac-4743-a4af-ea56bf7d1bea","Trouble affectif bipolaire, épisode actuel maniaque avec symptômes psychotiques","Bipolar affective disorder, current episode manic with psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F31.2",,
"0e80e4de-3db4-4ad2-ab35-211dba3a1adc","Trouble affectif bipolaire, épisode actuel de dépression légère ou moyenne","Bipolar affective disorder, current episode mild or moderate depression","Diagnosis","N/A","ICD 10 - WHO:F31.3",,
"7dcaacf8-b94a-4b24-b2a1-7fb7999cf53b","Trouble affectif bipolaire, épisode actuel de dépression sévère sans symptômes psychotiques","Bipolar affective disorder, current episode severe depression without psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F31.4",,
"c67c0f2b-c5be-47f3-b2fd-feb5fe8b002f","Trouble affectif bipolaire, épisode actuel de dépression sévère avec symptômes psychotiques","Bipolar affective disorder, current episode severe depression with psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F31.5",,
"0e75092d-abee-418c-b973-5e1ef3307ac9","Trouble affectif bipolaire, épisode actuel mixte","Bipolar affective disorder, current episode mixed","Diagnosis","N/A","ICD 10 - WHO:F31.6",,
"c00e8c2f-f42c-48a1-8005-69e0b208c4d8","Trouble affectif bipolaire, actuellement en rémission","Bipolar affective disorder, currently in remission","Diagnosis","N/A","ICD 10 - WHO:F31.7",,
"24a9a32c-91b0-4f02-a765-f12d4b4428d3","Autres troubles affectifs bipolaires","Other bipolar affective disorders","Diagnosis","N/A","ICD 10 - WHO:F31.8",,
"cd75e1a5-c3d7-482d-904e-3ca83b9ccd33","Trouble affectif bipolaire, sans précision","Bipolar affective disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F31.9",,
"dadcb483-909f-4c02-8b4e-a7c0f257c534","Episode dépressif léger","Mild depressive episode","Diagnosis","N/A","ICD 10 - WHO:F32.0",,
"3fbf32f2-b168-454b-9c5c-0cdb6d115699","Episode dépressif moyen","Moderate depressive episode","Diagnosis","N/A","ICD 10 - WHO:F32.1",,
"282441f4-74c1-474e-9591-044fe4f615b6","Episode dépressif sévère sans symptômes psychotiques","Severe depressive episode without psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F32.2",,
"c7b60f9c-ad0b-42b3-9a51-546ff73b2f40","Episode dépressif sévère avec symptômes psychotiques","Severe depressive episode with psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F32.3",,
"dd844069-db4a-432b-b897-5eeb6106432b","Autres épisodes dépressifs","Other depressive episodes","Diagnosis","N/A","ICD 10 - WHO:F32.8",,
"1baa0fa1-8cf4-4c06-9924-1ff91a298f26","Episode dépressif, sans précision","Depressive episode, unspecified","Diagnosis","N/A","ICD 10 - WHO:F32.9",,
"f695aa85-c4f1-423e-930d-306dae5eadcd","Trouble dépressif récurrent, épisode actuel léger","Recurrent depressive disorder, current episode mild","Diagnosis","N/A","ICD 10 - WHO:F33.0",,
"8d8d1d82-0c98-4b17-b52f-08eaba6446cc","Trouble dépressif récurrent, épisode actuel moyen","Recurrent depressive disorder, current episode moderate","Diagnosis","N/A","ICD 10 - WHO:F33.1",,
"4234222e-aff8-44a5-9354-01190218bb2c","Trouble dépressif récurrent, épisode actuel sévère sans symptômes psychotiques","Recurrent depressive disorder, current episode severe without psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F33.2",,
"24e011ce-92ce-4876-8f58-269a59464456","Trouble dépressif récurrent, épisode actuel sévère avec symptômes psychotiques","Recurrent depressive disorder, current episode severe with psychotic symptoms","Diagnosis","N/A","ICD 10 - WHO:F33.3",,
"461c1469-d4bd-493d-b713-1ac1fb5247db","Trouble dépressif récurrent, actuellement en rémission","Recurrent depressive disorder, currently in remission","Diagnosis","N/A","ICD 10 - WHO:F33.4",,
"2a79de64-6587-4333-999a-93ec5212efba","Autres troubles dépressifs récurrents","Other recurrent depressive disorders","Diagnosis","N/A","ICD 10 - WHO:F33.8",,
"ed9dc136-336f-46a4-bcdb-592cb1f95a88","Trouble dépressif récurrent, sans précision","Recurrent depressive disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F33.9",,
"49cb6dda-2f8a-49d7-bd1d-78ee4efcc3ef","Cyclothymie","Cyclothymia","Diagnosis","N/A","ICD 10 - WHO:F34.0",,
"f3884f33-6650-475d-b12f-ec60e3085d86","Dysthymie","Dysthymia","Diagnosis","N/A","ICD 10 - WHO:F34.1",,
"2744881f-6926-4050-b2ae-aa7b5b5d6873","Autres troubles de l'humeur [affectifs] persistants","Other persistent mood [affective] disorders","Diagnosis","N/A","ICD 10 - WHO:F34.8",,
"140f4a0c-b63b-406a-afcb-0cf344d65b14","Trouble de l'humeur [affectif] persistant, sans précision","Persistent mood [affective] disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F34.9",,
"47dec135-4157-4c32-969a-f8ae7c08435d","Autres troubles de l'humeur [affectifs] isolés","Other single mood [affective] disorders","Diagnosis","N/A","ICD 10 - WHO:F38.0",,
"a0718afc-0980-4580-a271-32cef37a511f","Autres troubles de l'humeur [affectifs] récurrents","Other recurrent mood [affective] disorders","Diagnosis","N/A","ICD 10 - WHO:F38.1",,
"56429113-3688-4988-bbc6-bf6bdb4b3ba2","Autres troubles de l'humeur [affectifs] précisés","Other specified mood [affective] disorders","Diagnosis","N/A","ICD 10 - WHO:F38.8",,
"718b051f-e485-4401-88fb-22cc74bdfd57","Agoraphobie","Agoraphobia","Diagnosis","N/A","ICD 10 - WHO:F40.0",,
"0dfba9aa-abb2-4931-af70-ae13e221e866","Phobies sociales","Social phobias","Diagnosis","N/A","ICD 10 - WHO:F40.1",,
"279d8e3b-a8b6-4808-9c27-f6caf4f856f7","Phobies spécifiques (isolées)","Specific (isolated) phobias","Diagnosis","N/A","ICD 10 - WHO:F40.2",,
"a36251b7-d6c9-4483-aa89-29b6163881a5","Autres troubles anxieux phobiques","Other phobic anxiety disorders","Diagnosis","N/A","ICD 10 - WHO:F40.8",,
"9959bd66-8bd9-4e21-9e9f-c76240e46db9","Trouble anxieux phobique, sans précision","Phobic anxiety disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F40.9",,
"efdfd0b5-175e-4a56-82a4-55a867cb3cc6","Trouble panique [anxiété épisodique paroxystique]","Panic disorder [episodic paroxysmal anxiety]","Diagnosis","N/A","ICD 10 - WHO:F41.0",,
"d19836f9-6955-489c-b8bf-1e85901db5f7","Anxiété généralisée","Generalized anxiety disorder","Diagnosis","N/A","ICD 10 - WHO:F41.1",,
"99790f22-f423-43d1-b1ee-8fd0d0aace6a","Trouble anxieux et dépressif mixte","Mixed anxiety and depressive disorder","Diagnosis","N/A","ICD 10 - WHO:F41.2",,
"7c21ce06-93e5-49ce-9e39-2bf0f47d5327","Autres troubles anxieux mixtes","Other mixed anxiety disorders","Diagnosis","N/A","ICD 10 - WHO:F41.3",,
"d3b5098f-39c5-479d-88a1-8e6a03cdb7c5","Autres troubles anxieux précisés","Other specified anxiety disorders","Diagnosis","N/A","ICD 10 - WHO:F41.8",,
"2d6ee923-76e4-45f5-9090-02a5a9fe6b1b","Trouble anxieux, sans précision","Anxiety disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F41.9",,
"6c8d4645-13e5-42b1-8d87-b997dda474aa","Avec idées ou ruminations obsédantes au premier plan","Predominantly obsessional thoughts or ruminations","Diagnosis","N/A","ICD 10 - WHO:F42.0",,
"d091789a-a4e0-4577-a365-802c8c7401f2","Avec comportements compulsifs [rituels obsessionnels] au premier plan","Predominantly compulsive acts [obsessional rituals]","Diagnosis","N/A","ICD 10 - WHO:F42.1",,
"c703dd5b-1521-47f7-b048-db35c0f03868","Forme mixte, avec idées obsédantes et comportements compulsifs","Mixed obsessional thoughts and acts","Diagnosis","N/A","ICD 10 - WHO:F42.2",,
"3ae802b5-7864-43b9-a09f-323829c40c23","Autres troubles obsessionnels-compulsifs","Other obsessive-compulsive disorders","Diagnosis","N/A","ICD 10 - WHO:F42.8",,
"c5206ebd-83f5-4bb2-9bbd-ad9244bfe91f","Trouble obsessionnel-compulsif, sans précision","Obsessive-compulsive disorder, unspecified","Diagnosis","N/A","ICD 10 - WHO:F42.9",,
"2ee3a5b9-4f62-4e87-9dbb-da6ec9c4acef","Réaction aiguë à un facteur de stress","Acute stress reaction","Diagnosis","N/A","ICD 10 - WHO:F43.0",,
"0546ae51-777a-40d6-a523-e992ebbdbdd5","Etat de stress post-traumatique","Post-traumatic stress disorder","Diagnosis","N/A","ICD 10 - WHO:F43.1",,
"f628e223-bae2-48eb-bc27-f6e8a657fbc8","Troubles de l'adaptation","Adjustment disorders","Diagnosis","N/A","ICD 10 - WHO:F43.2",,
"c485af92-3b3a-462c-8c35-35d9d802125c","Autres réactions à un facteur de stress sévère","Other reactions to severe stress","Diagnosis","N/A","ICD 10 - WHO:F43.8",,
"d99b8e25-55f5-4692-bfc2-93d0a6143cf9","Réaction à un facteur de stress sévère, sans précision","Reaction to severe stress, unspecified","Diagnosis","N/A","ICD 10 - WHO:F43.9",,
"9d5fb817-d4ab-4622-a3c7-4a1392959ff8","Amnésie dissociative","Dissociative amnesia","Diagnosis","N/A","ICD 10 - WHO:F44.0",,
"9147b4d2-53c4-4756-8d74-6f691aeebabb","Fugue dissociative","Dissociative fugue","Diagnosis","N/A","ICD 10 - WHO:F44.1",,
"434e6389-1eb7-4e07-a6c1-226eae59c203","Stupeur dissociative","Dissociative stupor","Diagnosis","N/A","ICD 10 - WHO:F44.2",,
"db45d849-5839-4926-802b-65fec789b207","Etats de transe et de possession","Trance and possession disorders","Diagnosis","N/A","ICD 10 - WHO:F44.3",,
